ags,land_total,land_settlement,land_traffic,veg_agri,veg_forrest,veg_wood,veg_heath,veg_moor,veg_marsh,veg_plant_uncover_com,water_total,settlement_ghd
03358019,23492.0,1392.0,892.0,10707.0,7656.0,290.0,2179.0,287.0,4.0,5.0,80.0,99.0
03358020,3023.0,300.0,138.0,1603.0,860.0,46.0,2.0,5.0,9.0,6.0,55.0,27.0
03358021,20377.0,1565.0,972.0,7746.0,8862.0,368.0,606.0,73.0,13.0,25.0,145.0,168.0
03358022,27229.0,1648.0,1460.0,14005.0,9484.0,217.0,49.0,132.0,10.0,20.0,204.0,120.0
03358023,10758.0,516.0,365.0,3480.0,4906.0,119.0,985.0,233.0,28.0,25.0,101.0,30.0
03358501,17900.0,357.0,793.0,1000.0,8937.0,392.0,4377.0,558.0,121.0,1183.0,183.0,15.0
03359000,126738.0,11254.0,5221.0,89238.0,8717.0,425.0,190.0,2157.0,104.0,861.0,8571.0,1518.0
03359001,1131.0,108.0,92.0,815.0,62.0,11.0,9.0,,,9.0,25.0,20.0
03359002,6255.0,438.0,251.0,5106.0,265.0,24.0,6.0,138.0,0.0,2.0,26.0,33.0
03359003,2078.0,165.0,104.0,1624.0,133.0,3.0,8.0,23.0,2.0,,14.0,33.0
03359004,5809.0,157.0,123.0,5168.0,45.0,13.0,,,,9.0,295.0,7.0
03359005,2650.0,182.0,120.0,1944.0,286.0,13.0,8.0,79.0,5.0,1.0,12.0,17.0
03359006,2198.0,212.0,97.0,1675.0,108.0,15.0,2.0,52.0,,4.0,32.0,12.0
03359007,1242.0,99.0,63.0,884.0,178.0,3.0,3.0,,2.0,1.0,9.0,9.0
03359008,2460.0,87.0,84.0,1881.0,272.0,20.0,22.0,84.0,,1.0,10.0,4.0
03359009,1624.0,109.0,80.0,1356.0,27.0,5.0,0.0,,0.0,2.0,44.0,3.0
03359010,7669.0,1263.0,524.0,4622.0,949.0,43.0,37.0,108.0,13.0,12.0,97.0,149.0
03359011,2721.0,225.0,137.0,1476.0,815.0,11.0,2.0,35.0,3.0,2.0,16.0,2.0
03359012,1202.0,111.0,72.0,679.0,200.0,12.0,9.0,68.0,2.0,37.0,13.0,20.0
03359013,12679.0,791.0,289.0,8653.0,81.0,26.0,,145.0,15.0,335.0,2342.0,62.0
03359014,1024.0,88.0,45.0,830.0,35.0,2.0,,20.0,,,4.0,12.0
03359015,1968.0,87.0,57.0,1675.0,84.0,3.0,,11.0,0.0,0.0,50.0,2.0
03359016,2949.0,140.0,119.0,2044.0,283.0,5.0,4.0,220.0,14.0,8.0,112.0,2.0
03359017,4862.0,398.0,212.0,3615.0,461.0,18.0,15.0,102.0,2.0,8.0,31.0,14.0
03359018,3418.0,131.0,75.0,2304.0,16.0,16.0,,,,6.0,869.0,9.0
03359019,1235.0,120.0,23.0,862.0,30.0,1.0,,147.0,0.0,,51.0,3.0
03359020,392.0,79.0,20.0,125.0,0.0,0.0,,,0.0,2.0,166.0,8.0
03359021,894.0,59.0,29.0,756.0,0.0,0.0,,,,,50.0,9.0
03359022,2928.0,203.0,133.0,2374.0,124.0,12.0,0.0,40.0,3.0,0.0,39.0,16.0
03359023,5188.0,571.0,267.0,3188.0,1035.0,18.0,6.0,57.0,2.0,0.0,44.0,46.0
03359024,2269.0,109.0,93.0,1671.0,314.0,6.0,2.0,63.0,1.0,2.0,8.0,4.0
03359025,1828.0,234.0,85.0,1299.0,165.0,8.0,,4.0,1.0,1.0,33.0,17.0
03359026,2046.0,192.0,64.0,1403.0,0.0,2.0,,,2.0,28.0,354.0,22.0
03359027,1713.0,198.0,105.0,867.0,492.0,5.0,4.0,1.0,0.0,1.0,40.0,22.0
03359028,6224.0,514.0,203.0,3948.0,18.0,9.0,,0.0,6.0,218.0,1307.0,28.0
03359029,1418.0,78.0,54.0,1181.0,17.0,6.0,0.0,4.0,11.0,6.0,61.0,3.0
03359030,3003.0,81.0,65.0,2796.0,10.0,8.0,,0.0,,0.0,43.0,0.0
03359031,6825.0,368.0,296.0,5253.0,568.0,17.0,22.0,257.0,0.0,6.0,37.0,20.0
03359032,702.0,52.0,14.0,593.0,,,,,,,43.0,3.0
03359033,804.0,40.0,34.0,670.0,,,,,,0.0,59.0,3.0
03359034,714.0,93.0,48.0,500.0,60.0,2.0,,,1.0,0.0,9.0,10.0
03359035,3713.0,134.0,70.0,3406.0,25.0,1.0,,23.0,0.0,,53.0,1.0
03359036,2396.0,184.0,115.0,1591.0,241.0,9.0,1.0,232.0,0.0,,23.0,6.0
03359037,3170.0,240.0,118.0,1814.0,842.0,6.0,0.0,137.0,,2.0,11.0,14.0
03359038,11007.0,2463.0,708.0,5860.0,409.0,59.0,29.0,85.0,15.0,106.0,1274.0,827.0
03359039,955.0,83.0,25.0,648.0,0.0,,,,1.0,41.0,158.0,15.0
03359040,3376.0,369.0,110.0,2082.0,66.0,10.0,,21.0,2.0,10.0,706.0,29.0
03360000,146259.0,6996.0,5900.0,76601.0,49813.0,789.0,650.0,144.0,30.0,4297.0,1039.0,600.0
03360001,4818.0,190.0,189.0,2702.0,1688.0,22.0,2.0,,1.0,6.0,18.0,6.0
03360002,4836.0,513.0,277.0,2589.0,1254.0,36.0,14.0,3.0,1.0,50.0,100.0,45.0
03360003,2233.0,65.0,85.0,1545.0,507.0,21.0,1.0,0.0,,1.0,8.0,1.0
03360004,9954.0,513.0,372.0,5419.0,3391.0,78.0,14.0,,2.0,64.0,103.0,17.0
03360005,5014.0,345.0,230.0,2418.0,1853.0,28.0,46.0,5.0,,14.0,74.0,18.0
03360006,2729.0,291.0,159.0,1221.0,1033.0,3.0,0.0,,1.0,6.0,16.0,26.0
03360007,8340.0,120.0,176.0,1965.0,3629.0,26.0,134.0,11.0,,2264.0,15.0,36.0
03360008,1095.0,77.0,70.0,747.0,133.0,8.0,7.0,1.0,,14.0,38.0,2.0
03360009,3823.0,163.0,157.0,2345.0,1107.0,12.0,4.0,1.0,3.0,6.0,26.0,15.0
03360010,5553.0,126.0,191.0,2691.0,2501.0,20.0,4.0,1.0,1.0,1.0,17.0,4.0
03360011,3988.0,175.0,146.0,2435.0,1179.0,26.0,8.0,1.0,,8.0,11.0,6.0
03360012,1394.0,74.0,64.0,847.0,374.0,6.0,9.0,,3.0,0.0,16.0,1.0
03360013,5592.0,129.0,203.0,3056.0,1996.0,45.0,4.0,80.0,0.0,20.0,60.0,6.0
03360014,3460.0,103.0,96.0,2658.0,573.0,13.0,0.0,1.0,,4.0,11.0,2.0
03360015,3107.0,126.0,132.0,2208.0,597.0,15.0,1.0,,0.0,1.0,26.0,10.0
03360016,854.0,39.0,31.0,707.0,70.0,2.0,1.0,,0.0,1.0,4.0,1.0
03360017,1911.0,79.0,71.0,1551.0,192.0,9.0,3.0,,,0.0,5.0,2.0
03360018,7216.0,267.0,258.0,3979.0,2624.0,43.0,9.0,0.0,0.0,2.0,33.0,22.0
03360019,3158.0,107.0,85.0,2094.0,830.0,19.0,3.0,,1.0,3.0,18.0,4.0
03360020,3428.0,125.0,138.0,1946.0,1190.0,15.0,2.0,1.0,1.0,1.0,10.0,11.0
03360021,,,,,,,,,,,,
03360022,3814.0,96.0,147.0,1971.0,1578.0,10.0,5.0,,,0.0,8.0,7.0
03360023,12941.0,402.0,498.0,4008.0,7778.0,88.0,101.0,3.0,5.0,6.0,51.0,23.0
03360024,6133.0,248.0,232.0,4250.0,1320.0,40.0,8.0,13.0,1.0,2.0,21.0,16.0
03360025,13684.0,1732.0,857.0,7459.0,3297.0,57.0,53.0,5.0,3.0,41.0,180.0,273.0
03360026,2545.0,91.0,111.0,1841.0,480.0,11.0,0.0,,,2.0,8.0,4.0
03360027,,,,,,,,,,,,
03360028,,,,,,,,,,,,
03360029,10503.0,240.0,323.0,3994.0,3986.0,26.0,199.0,11.0,2.0,1696.0,26.0,14.0
03360030,14137.0,560.0,602.0,7956.0,4655.0,112.0,18.0,6.0,6.0,85.0,136.0,27.0
03361000,78933.0,7815.0,4185.0,53086.0,9889.0,669.0,85.0,805.0,93.0,484.0,1822.0,771.0
03361001,6806.0,1415.0,520.0,4025.0,353.0,72.0,38.0,98.0,8.0,35.0,242.0,218.0
03361002,3844.0,232.0,148.0,3218.0,52.0,27.0,,,2.0,26.0,138.0,11.0
03361003,8351.0,665.0,395.0,5360.0,1519.0,63.0,3.0,,24.0,60.0,263.0,89.0
03361004,2133.0,143.0,98.0,1742.0,91.0,17.0,,,1.0,12.0,29.0,5.0
03361005,17468.0,862.0,792.0,10452.0,4931.0,114.0,24.0,93.0,16.0,48.0,135.0,35.0
03361006,7624.0,757.0,441.0,4718.0,1194.0,79.0,6.0,205.0,4.0,30.0,190.0,37.0
03361008,9911.0,827.0,431.0,7640.0,454.0,96.0,9.0,172.0,6.0,104.0,172.0,50.0
03361009,6343.0,786.0,490.0,4381.0,265.0,49.0,4.0,235.0,10.0,9.0,115.0,91.0
03361010,2705.0,209.0,94.0,2324.0,12.0,6.0,,,0.0,14.0,45.0,10.0
03361012,7170.0,1328.0,500.0,4029.0,901.0,85.0,2.0,2.0,14.0,51.0,258.0,177.0
03361013,6579.0,591.0,275.0,5198.0,118.0,60.0,,,8.0,95.0,234.0,47.0
03401000,6245.0,2415.0,591.0,2797.0,148.0,60.0,0.0,,6.0,102.0,125.0,231.0
03402000,11234.0,2186.0,935.0,6900.0,49.0,145.0,,,78.0,130.0,810.0,628.0
03403000,10309.0,4740.0,1362.0,2938.0,335.0,368.0,3.0,102.0,13.0,59.0,389.0,339.0
03404000,11980.0,4508.0,1468.0,3753.0,1909.0,117.0,,,6.0,34.0,186.0,754.0
03405000,10707.0,3630.0,1179.0,4154.0,110.0,982.0,,,29.0,30.0,593.0,1068.0
03451000,73064.0,9205.0,3846.0,49626.0,6952.0,891.0,11.0,527.0,99.0,28.0,1878.0,860.0
03451001,7702.0,864.0,389.0,5826.0,173.0,50.0,,39.0,79.0,4.0,277.0,72.0
03451002,13010.0,1991.0,830.0,7823.0,1325.0,185.0,,115.0,9.0,4.0,728.0,146.0
03451004,11385.0,1810.0,541.0,7653.0,698.0,197.0,10.0,182.0,2.0,3.0,291.0,174.0
03451005,12360.0,1502.0,686.0,8437.0,1201.0,223.0,1.0,94.0,1.0,4.0,211.0,180.0
03451007,17955.0,1765.0,880.0,12505.0,2356.0,130.0,1.0,87.0,1.0,11.0,220.0,153.0
03451008,10651.0,1273.0,520.0,7381.0,1199.0,107.0,0.0,11.0,8.0,1.0,151.0,135.0
03452000,128736.0,13718.0,5965.0,92996.0,4012.0,1521.0,4.0,1069.0,1065.0,4219.0,4166.0,882.0
03452001,19729.0,2769.0,1092.0,12474.0,1873.0,349.0,4.0,355.0,8.0,327.0,479.0,220.0
03452002,650.0,61.0,15.0,56.0,,1.0,,,1.0,467.0,49.0,11.0
03452003,642.0,168.0,43.0,328.0,86.0,7.0,,,0.0,0.0,11.0,4.0
03452006,12720.0,1206.0,572.0,10343.0,138.0,158.0,,44.0,29.0,19.0,212.0,84.0
03452007,6932.0,720.0,304.0,4751.0,529.0,107.0,0.0,252.0,136.0,13.0,122.0,28.0
03452008,1662.0,326.0,113.0,958.0,214.0,9.0,,,2.0,3.0,37.0,29.0
03452009,2232.0,77.0,59.0,2059.0,3.0,2.0,,,,2.0,30.0,1.0
03452010,655.0,83.0,32.0,500.0,13.0,13.0,,,,1.0,14.0,1.0
03452011,4805.0,374.0,248.0,3836.0,59.0,33.0,,,66.0,5.0,184.0,5.0
03452012,12310.0,958.0,604.0,9842.0,310.0,84.0,,34.0,33.0,28.0,418.0,62.0
03452013,1641.0,64.0,37.0,273.0,,,,,,1031.0,237.0,5.0
03452014,15921.0,865.0,655.0,13192.0,21.0,34.0,,,,440.0,713.0,29.0
03452015,846.0,141.0,43.0,615.0,15.0,19.0,,4.0,,0.0,9.0,4.0
03452016,1673.0,147.0,76.0,877.0,510.0,22.0,,,0.0,1.0,39.0,2.0
03452017,406.0,106.0,36.0,242.0,,10.0,,,,0.0,13.0,3.0
03452019,10632.0,1372.0,528.0,8227.0,10.0,99.0,0.0,,13.0,53.0,331.0,135.0
03452020,2631.0,270.0,110.0,252.0,15.0,12.0,,,510.0,1350.0,113.0,41.0
03452021,1993.0,154.0,81.0,1703.0,4.0,14.0,,,0.0,1.0,37.0,1.0
03452022,513.0,137.0,30.0,320.0,10.0,9.0,,1.0,,,6.0,5.0
03452023,9682.0,1296.0,435.0,7027.0,29.0,74.0,,15.0,261.0,33.0,512.0,82.0
03452024,2478.0,234.0,95.0,2021.0,13.0,30.0,,,2.0,2.0,81.0,9.0
03452025,8294.0,1658.0,419.0,5097.0,143.0,407.0,,364.0,2.0,24.0,179.0,102.0
03452026,1493.0,75.0,62.0,1308.0,,3.0,,,1.0,3.0,41.0,2.0
03452027,7677.0,458.0,275.0,6698.0,19.0,26.0,,0.0,0.0,41.0,160.0,17.0
03452501,517.0,,,,,,,,,377.0,141.0,
03453000,142035.0,15848.0,6934.0,95301.0,16521.0,3206.0,74.0,1235.0,113.0,348.0,2453.0,1563.0
03453001,8435.0,949.0,367.0,5975.0,531.0,279.0,0.0,40.0,15.0,12.0,266.0,66.0
03453002,10024.0,1745.0,378.0,6417.0,359.0,444.0,,491.0,,18.0,172.0,83.0
03453003,7652.0,560.0,366.0,5764.0,757.0,135.0,,,,1.0,67.0,59.0
03453004,7086.0,1483.0,631.0,3776.0,991.0,106.0,2.0,0.0,29.0,6.0,64.0,197.0
03453005,10839.0,1092.0,691.0,6538.0,2200.0,168.0,0.0,6.0,5.0,3.0,135.0,157.0
03453006,9810.0,793.0,466.0,7135.0,1115.0,121.0,1.0,,,57.0,123.0,117.0
03453007,24749.0,2204.0,1043.0,16757.0,3378.0,606.0,1.0,182.0,6.0,83.0,490.0,239.0
03453008,11338.0,1127.0,455.0,8645.0,755.0,178.0,5.0,,,1.0,172.0,125.0
03453009,8553.0,658.0,443.0,6366.0,826.0,132.0,,42.0,2.0,2.0,82.0,75.0
03453010,6580.0,504.0,316.0,4909.0,591.0,70.0,0.0,100.0,0.0,3.0,87.0,50.0
03453011,14353.0,1071.0,684.0,9768.0,2308.0,246.0,0.0,2.0,0.0,79.0,194.0,129.0
03453012,10256.0,716.0,465.0,5912.0,2247.0,353.0,66.0,255.0,50.0,5.0,187.0,69.0
03453013,12360.0,2947.0,628.0,7339.0,463.0,369.0,,118.0,6.0,78.0,412.0,197.0
03454000,288367.0,27767.0,14888.0,174416.0,48451.0,4552.0,1497.0,7025.0,431.0,1927.0,7412.0,4216.0
03454001,1967.0,106.0,100.0,1360.0,308.0,41.0,,,1.0,3.0,48.0,7.0
03454002,2035.0,195.0,100.0,1487.0,127.0,59.0,0.0,,,8.0,58.0,29.0
03454003,2567.0,167.0,114.0,1842.0,335.0,20.0,3.0,,,44.0,41.0,24.0
03454004,1824.0,589.0,59.0,873.0,27.0,28.0,,111.0,20.0,6.0,111.0,7.0
03454005,5552.0,242.0,265.0,3137.0,1747.0,53.0,54.0,,,26.0,28.0,32.0
03454006,894.0,62.0,37.0,729.0,37.0,13.0,,,,,17.0,7.0
03454007,2857.0,176.0,137.0,2299.0,83.0,43.0,1.0,,6.0,,111.0,12.0
03454008,3308.0,460.0,215.0,1895.0,339.0,167.0,7.0,,0.0,52.0,173.0,123.0
03454009,2564.0,119.0,120.0,1844.0,179.0,19.0,1.0,200.0,,53.0,28.0,8.0
03454010,13956.0,965.0,751.0,7504.0,3957.0,223.0,19.0,3.0,28.0,98.0,410.0,167.0
03454011,4959.0,1162.0,197.0,2615.0,248.0,87.0,3.0,530.0,,18.0,99.0,46.0
03454012,4897.0,385.0,268.0,3128.0,912.0,79.0,1.0,,1.0,34.0,87.0,54.0
03454013,2160.0,124.0,103.0,1403.0,341.0,55.0,,,1.0,14.0,120.0,18.0
03454014,13311.0,1255.0,669.0,7433.0,2271.0,228.0,18.0,1016.0,19.0,92.0,310.0,145.0
03454015,2883.0,153.0,123.0,2262.0,169.0,74.0,2.0,,3.0,3.0,93.0,8.0
03454016,2076.0,100.0,89.0,1527.0,292.0,5.0,11.0,29.0,0.0,1.0,21.0,5.0
03454017,1460.0,112.0,68.0,1143.0,74.0,26.0,,,,28.0,10.0,7.0
03454018,20879.0,1821.0,1179.0,12516.0,2774.0,388.0,159.0,1209.0,18.0,156.0,662.0,263.0
03454019,15943.0,986.0,730.0,9587.0,3880.0,164.0,24.0,18.0,27.0,151.0,376.0,111.0
03454020,3111.0,235.0,190.0,2059.0,369.0,25.0,3.0,64.0,3.0,11.0,152.0,23.0
03454021,4978.0,410.0,267.0,3101.0,821.0,57.0,19.0,127.0,2.0,78.0,96.0,72.0
03454022,1112.0,97.0,45.0,918.0,10.0,4.0,,1.0,,7.0,29.0,14.0
03454023,1524.0,83.0,64.0,1101.0,236.0,19.0,0.0,,,8.0,13.0,10.0
03454024,1693.0,99.0,90.0,1032.0,427.0,8.0,2.0,2.0,4.0,2.0,26.0,15.0
03454025,2531.0,158.0,124.0,1713.0,398.0,15.0,2.0,0.0,4.0,2.0,115.0,14.0
03454026,7989.0,454.0,374.0,5513.0,1472.0,35.0,20.0,6.0,2.0,33.0,80.0,49.0
03454027,2124.0,95.0,102.0,1482.0,374.0,24.0,4.0,17.0,3.0,8.0,17.0,11.0
03454028,3353.0,174.0,139.0,2364.0,566.0,37.0,2.0,,,1.0,70.0,19.0
03454029,3804.0,373.0,220.0,2073.0,599.0,56.0,264.0,68.0,0.0,24.0,127.0,60.0
03454030,1787.0,108.0,115.0,1236.0,177.0,15.0,16.0,,,8.0,113.0,12.0
03454031,3172.0,219.0,157.0,2214.0,450.0,51.0,1.0,,,49.0,32.0,28.0
03454032,17619.0,2896.0,1113.0,7986.0,4840.0,254.0,46.0,18.0,28.0,43.0,394.0,575.0
03454033,5135.0,309.0,221.0,3549.0,960.0,30.0,0.0,0.0,,6.0,60.0,47.0
03454034,3026.0,177.0,135.0,1963.0,601.0,29.0,0.0,12.0,,10.0,100.0,8.0
03454035,18840.0,2098.0,1239.0,9813.0,4092.0,282.0,238.0,254.0,11.0,226.0,586.0,278.0
03454036,2544.0,121.0,98.0,1890.0,336.0,46.0,1.0,,,7.0,45.0,4.0
03454037,1652.0,141.0,66.0,1388.0,18.0,8.0,1.0,,,8.0,22.0,17.0
03454038,1362.0,120.0,66.0,1010.0,15.0,83.0,,32.0,,3.0,34.0,12.0
03454039,2936.0,195.0,143.0,1859.0,525.0,96.0,,,0.0,10.0,109.0,41.0
03454040,2224.0,91.0,106.0,1510.0,388.0,31.0,4.0,0.0,0.0,13.0,81.0,6.0
03454041,11844.0,2694.0,744.0,5999.0,608.0,242.0,95.0,758.0,96.0,13.0,596.0,753.0
03454042,2634.0,138.0,137.0,1889.0,426.0,19.0,2.0,,1.0,1.0,21.0,17.0
03454043,1899.0,91.0,76.0,1479.0,181.0,11.0,2.0,,,17.0,42.0,3.0
03454044,7498.0,510.0,419.0,5768.0,122.0,211.0,,13.0,98.0,0.0,356.0,39.0
03454045,5338.0,522.0,349.0,2979.0,1170.0,105.0,0.0,,34.0,19.0,160.0,112.0
03454046,2667.0,191.0,127.0,2152.0,121.0,16.0,1.0,,,0.0,60.0,23.0
03454047,5526.0,438.0,285.0,2713.0,1900.0,48.0,19.0,12.0,4.0,36.0,72.0,76.0
03454048,3607.0,145.0,179.0,1994.0,1231.0,15.0,24.0,,,7.0,13.0,12.0
03454049,3422.0,544.0,224.0,2030.0,414.0,49.0,1.0,33.0,,55.0,71.0,169.0
03454050,5096.0,103.0,178.0,2070.0,967.0,72.0,346.0,1060.0,,252.0,49.0,3.0
03454051,5500.0,700.0,207.0,3475.0,325.0,102.0,,498.0,,18.0,175.0,224.0
03454052,3558.0,186.0,170.0,2697.0,310.0,85.0,0.0,1.0,2.0,4.0,104.0,6.0
03454053,1247.0,116.0,75.0,731.0,277.0,25.0,,,,0.0,23.0,12.0
03454054,10567.0,2208.0,437.0,5947.0,582.0,179.0,42.0,819.0,5.0,58.0,291.0,126.0
03454055,3754.0,153.0,126.0,1539.0,1794.0,89.0,2.0,29.0,4.0,1.0,18.0,31.0
03454056,2650.0,208.0,127.0,1987.0,86.0,111.0,0.0,,1.0,5.0,124.0,6.0
03454057,6381.0,692.0,343.0,4114.0,922.0,128.0,2.0,85.0,4.0,20.0,71.0,193.0
03454058,3533.0,108.0,156.0,2111.0,1059.0,30.0,32.0,,,21.0,16.0,11.0
03454059,1382.0,74.0,73.0,1151.0,14.0,24.0,0.0,,,31.0,16.0,4.0
03454060,1655.0,115.0,61.0,1233.0,170.0,18.0,0.0,,,24.0,33.0,11.0
03455000,60953.0,6959.0,3025.0,44087.0,3845.0,650.0,46.0,368.0,14.0,450.0,1508.0,479.0
03455007,4223.0,799.0,259.0,2864.0,103.0,49.0,,,,18.0,130.0,47.0
03455014,4492.0,490.0,322.0,3481.0,44.0,33.0,2.0,,1.0,27.0,92.0,50.0
03455015,6880.0,1390.0,426.0,3958.0,851.0,53.0,,1.0,6.0,23.0,172.0,129.0
03455020,17619.0,1159.0,549.0,15067.0,186.0,122.0,,,0.0,99.0,437.0,36.0
03455021,497.0,82.0,68.0,143.0,1.0,7.0,42.0,,1.0,148.0,5.0,4.0
03455025,7727.0,697.0,359.0,5549.0,604.0,81.0,,232.0,0.0,21.0,184.0,26.0
03455026,11375.0,1525.0,681.0,7641.0,1048.0,150.0,,,5.0,95.0,229.0,147.0
03455027,8141.0,816.0,361.0,5384.0,1007.0,156.0,2.0,135.0,1.0,19.0,259.0,40.0
03456000,98179.0,10209.0,4976.0,62535.0,14213.0,2044.0,774.0,898.0,49.0,363.0,2119.0,1266.0
03456001,9999.0,1144.0,607.0,5124.0,2467.0,172.0,,226.0,4.0,7.0,248.0,205.0
03456002,4865.0,581.0,236.0,3700.0,153.0,59.0,,,17.0,26.0,94.0,92.0
03456003,4430.0,87.0,127.0,2259.0,1589.0,23.0,260.0,2.0,0.0,10.0,72.0,2.0
03456004,1100.0,65.0,49.0,865.0,73.0,8.0,2.0,,0.0,11.0,26.0,1.0
03456005,1929.0,400.0,80.0,1317.0,30.0,30.0,9.0,1.0,,11.0,51.0,23.0
03456006,2025.0,97.0,79.0,1383.0,415.0,27.0,5.0,,,0.0,18.0,
03456007,2095.0,137.0,92.0,1600.0,110.0,76.0,12.0,,3.0,4.0,62.0,5.0
03456008,2116.0,90.0,79.0,1704.0,187.0,17.0,17.0,,1.0,0.0,20.0,2.0
03456009,4979.0,832.0,205.0,3403.0,156.0,177.0,,50.0,8.0,31.0,116.0,20.0
03456010,2032.0,117.0,107.0,1477.0,179.0,92.0,1.0,,0.0,1.0,59.0,4.0
03456011,4108.0,367.0,152.0,2391.0,1020.0,41.0,37.0,,,1.0,99.0,21.0
03456012,5101.0,395.0,226.0,4090.0,70.0,84.0,,,,57.0,177.0,83.0
03456013,639.0,59.0,29.0,430.0,81.0,15.0,3.0,,,2.0,20.0,2.0
03456014,3137.0,546.0,215.0,2061.0,149.0,53.0,,,2.0,16.0,95.0,72.0
03456015,14987.0,2276.0,920.0,8886.0,1778.0,383.0,363.0,1.0,2.0,75.0,304.0,319.0
03456016,903.0,55.0,37.0,718.0,76.0,5.0,1.0,,,2.0,10.0,4.0
03456017,3343.0,238.0,134.0,2743.0,85.0,74.0,,2.0,1.0,9.0,58.0,14.0
03456018,1413.0,70.0,87.0,1037.0,139.0,26.0,,,0.0,1.0,54.0,1.0
03456019,3536.0,238.0,155.0,2723.0,131.0,177.0,7.0,4.0,1.0,27.0,73.0,28.0
03456020,2607.0,116.0,139.0,1555.0,631.0,32.0,1.0,,4.0,23.0,106.0,5.0
03456021,,,,,,,,,,,,
03456022,,,,,,,,,,,,
03456023,1947.0,329.0,136.0,1109.0,314.0,32.0,3.0,,1.0,2.0,22.0,38.0
03456024,2309.0,118.0,69.0,1379.0,675.0,32.0,0.0,,,0.0,35.0,7.0
03456025,11910.0,905.0,637.0,6762.0,2542.0,232.0,52.0,613.0,0.0,22.0,145.0,153.0
03456026,4726.0,332.0,175.0,3146.0,834.0,136.0,1.0,,2.0,3.0,98.0,23.0
03456027,1945.0,616.0,205.0,673.0,331.0,40.0,0.0,,0.0,21.0,58.0,142.0
03457000,108572.0,11215.0,5309.0,77064.0,1717.0,1848.0,4.0,1555.0,291.0,3119.0,6451.0,723.0
03457002,3098.0,295.0,180.0,742.0,,57.0,,,83.0,1665.0,76.0,12.0
03457003,552.0,66.0,51.0,392.0,1.0,20.0,,0.0,,,22.0,2.0
03457006,4331.0,234.0,211.0,3526.0,6.0,48.0,,4.0,6.0,10.0,286.0,7.0
03457008,2375.0,205.0,179.0,1843.0,8.0,23.0,,45.0,1.0,1.0,69.0,17.0
03457009,825.0,77.0,37.0,683.0,5.0,16.0,,3.0,,1.0,3.0,10.0
03457010,4399.0,336.0,203.0,3016.0,707.0,62.0,1.0,,1.0,26.0,46.0,30.0
03457011,1470.0,143.0,82.0,1179.0,2.0,40.0,1.0,,0.0,,23.0,3.0
03457012,7854.0,367.0,260.0,6447.0,0.0,14.0,,,16.0,44.0,707.0,23.0
03457013,7011.0,1529.0,605.0,3719.0,223.0,155.0,,9.0,26.0,150.0,594.0,213.0
03457014,12213.0,1352.0,646.0,8786.0,25.0,187.0,0.0,61.0,13.0,223.0,919.0,58.0
03457015,628.0,116.0,27.0,439.0,2.0,7.0,,,,6.0,31.0,10.0
03457016,1521.0,145.0,100.0,1137.0,51.0,9.0,,,5.0,3.0,71.0,11.0
03457017,5101.0,802.0,272.0,3079.0,65.0,140.0,,29.0,7.0,468.0,240.0,48.0
03457018,10293.0,1386.0,429.0,7409.0,131.0,346.0,,101.0,20.0,231.0,242.0,72.0
03457019,559.0,64.0,28.0,456.0,3.0,3.0,,,,0.0,4.0,1.0
03457020,14881.0,995.0,685.0,11156.0,340.0,236.0,1.0,1208.0,,19.0,241.0,41.0
03457021,8123.0,994.0,448.0,5972.0,79.0,138.0,,4.0,28.0,118.0,342.0,58.0
03457022,11209.0,1478.0,562.0,8232.0,61.0,295.0,0.0,4.0,42.0,65.0,471.0,65.0
03457024,12095.0,632.0,303.0,8851.0,8.0,52.0,,86.0,44.0,87.0,2032.0,42.0
03457501,31.0,,,,,,,,,,31.0,
03458000,106484.0,10393.0,5195.0,67864.0,19012.0,1642.0,83.0,450.0,97.0,416.0,1332.0,883.0
03458001,3354.0,116.0,103.0,2360.0,724.0,32.0,,,2.0,0.0,16.0,4.0
03458002,1848.0,87.0,78.0,1436.0,219.0,12.0,,,0.0,0.0,15.0,3.0
03458003,10202.0,828.0,431.0,6628.0,2056.0,131.0,7.0,16.0,8.0,8.0,90.0,46.0
03458004,1087.0,75.0,52.0,462.0,475.0,15.0,,,2.0,0.0,7.0,3.0
03458005,13844.0,1900.0,830.0,9223.0,1404.0,206.0,0.0,2.0,8.0,128.0,143.0,149.0
03458006,2817.0,178.0,176.0,1787.0,604.0,37.0,,1.0,9.0,7.0,19.0,34.0
03458007,17645.0,1575.0,735.0,10321.0,4125.0,481.0,36.0,53.0,12.0,31.0,276.0,203.0
03458008,2349.0,249.0,148.0,1179.0,702.0,56.0,0.0,0.0,0.0,0.0,14.0,20.0
03458009,10378.0,1122.0,580.0,5993.0,2488.0,56.0,0.0,2.0,0.0,26.0,111.0,54.0
03458010,12479.0,1252.0,678.0,8793.0,1140.0,103.0,1.0,154.0,4.0,72.0,281.0,112.0
03458011,1500.0,153.0,85.0,918.0,299.0,36.0,,,0.0,5.0,5.0,22.0
03458012,4207.0,144.0,247.0,2762.0,876.0,104.0,1.0,4.0,31.0,16.0,23.0,14.0
03458013,11880.0,1410.0,526.0,8310.0,941.0,176.0,0.0,189.0,14.0,115.0,199.0,105.0
03458014,8970.0,1175.0,413.0,4968.0,2066.0,166.0,38.0,29.0,5.0,7.0,104.0,113.0
